1	3
1	6
1	33
1	34
1	36
1	54
1	90
1	109
1	111
1	123
1	129
1	142
1	192
1	203
1	225
1	270
1	300
1	302
1	303
1	308
1	351
1	352
1	357
1	358
1	371
1	379
1	428
1	463
1	471
1	506
1	512
1	555
1	606
1	625
1	651
1	677
1	683
1	693
1	699
1	701
1	711
1	718
1	722
1	756
1	860
1	883
1	916
1	942
1	981
2	4
2	6
2	7
2	12
2	14
2	22
2	24
2	33
2	43
2	60
2	66
2	88
2	94
2	95
2	98
2	158
2	164
2	168
2	176
2	182
2	190
2	194
2	240
2	249
2	284
2	337
2	383
2	387
2	408
2	443
2	461
2	521
2	524
2	532
2	551
2	556
2	596
2	634
2	770
2	806
2	840
2	903
2	927
2	955
2	958
2	964
3	6
3	28
3	34
3	35
3	54
3	90
3	93
3	99
3	107
3	109
3	111
3	170
3	192
3	203
3	216
3	232
3	289
3	300
3	302
3	303
3	308
3	309
3	328
3	362
3	379
3	394
3	396
3	449
3	463
3	471
3	506
3	528
3	555
3	606
3	625
3	658
3	659
3	693
3	701
3	724
3	798
3	942
3	943
3	960
3	981
4	7
4	12
4	14
4	22
4	24
4	31
4	33
4	43
4	53
4	60
4	66
4	70
4	85
4	101
4	117
4	151
4	176
4	190
4	232
4	240
4	272
4	306
4	316
4	337
4	374
4	387
4	406
4	466
4	480
4	489
4	551
4	556
4	582
4	583
4	588
4	778
4	784
4	846
4	857
4	885
4	959
4	978
5	15
5	17
5	21
5	25
5	26
5	30
5	37
5	40
5	63
5	64
5	74
5	120
5	128
5	140
5	142
5	155
5	156
5	159
5	161
5	187
5	207
5	230
5	244
5	260
5	299
5	329
5	349
5	350
5	359
5	403
5	452
5	482
5	529
5	540
5	557
5	584
5	667
5	670
5	715
5	726
5	799
5	872
5	875
6	10
6	31
6	34
6	54
6	90
6	99
6	109
6	123
6	129
6	147
6	203
6	246
6	255
6	270
6	289
6	302
6	308
6	324
6	351
6	352
6	357
6	371
6	396
6	471
6	528
6	595
6	606
6	638
6	649
6	658
6	665
6	674
6	699
6	708
6	709
6	731
6	756
6	964
6	984
7	14
7	22
7	23
7	24
7	31
7	44
7	53
7	85
7	94
7	96
7	98
7	101
7	168
7	176
7	182
7	232
7	235
7	237
7	240
7	284
7	306
7	341
7	442
7	472
7	480
7	493
7	521
7	544
7	572
7	589
7	600
7	610
7	636
7	684
7	734
7	770
7	905
7	983
7	988
8	21
8	25
8	34
8	36
8	37
8	46
8	63
8	76
8	107
8	155
8	156
8	161
8	185
8	211
8	226
8	228
8	244
8	248
8	269
8	305
8	310
8	329
8	331
8	359
8	369
8	392
8	393
8	434
8	438
8	462
8	464
8	495
8	515
8	557
8	561
8	640
8	725
8	746
8	764
8	808
8	888
9	10
9	23
9	34
9	48
9	57
9	67
9	68
9	83
9	86
9	87
9	113
9	143
9	152
9	167
9	175
9	198
9	200
9	240
9	304
9	346
9	367
9	373
9	378
9	398
9	485
9	494
9	510
9	559
9	561
9	574
9	580
9	683
9	687
9	710
9	721
9	782
9	886
9	893
9	919
9	995
9	999
10	11
10	23
10	24
10	25
10	37
10	56
10	57
10	67
10	68
10	83
10	97
10	113
10	143
10	152
10	191
10	208
10	290
10	301
10	346
10	362
10	372
10	398
10	409
10	538
10	548
10	549
10	567
10	639
10	698
10	712
10	782
10	792
10	813
10	850
10	872
10	886
10	974
11	20
11	23
11	48
11	57
11	58
11	67
11	97
11	127
11	152
11	198
11	200
11	206
11	213
11	238
11	242
11	301
11	330
11	348
11	353
11	367
11	373
11	398
11	440
11	476
11	485
11	510
11	520
11	561
11	566
11	581
11	605
11	648
11	673
11	691
11	713
11	717
11	738
11	974
12	14
12	22
12	31
12	33
12	43
12	66
12	85
12	94
12	96
12	100
12	101
12	117
12	125
12	157
12	176
12	182
12	191
12	240
12	280
12	445
12	489
12	521
12	532
12	594
12	632
12	704
12	707
12	733
12	737
12	760
12	813
12	835
12	885
12	905
12	948
12	958
13	28
13	45
13	47
13	49
13	55
13	59
13	65
13	76
13	77
13	84
13	133
13	135
13	137
13	157
13	171
13	187
13	205
13	208
13	285
13	288
13	310
13	325
13	459
13	562
13	627
13	650
13	669
13	702
13	705
13	723
13	736
13	744
13	898
13	917
13	933
13	941
13	977
13	989
14	22
14	31
14	43
14	53
14	60
14	88
14	94
14	98
14	100
14	125
14	162
14	164
14	185
14	237
14	254
14	263
14	271
14	333
14	347
14	406
14	506
14	582
14	596
14	600
14	602
14	632
14	658
14	678
14	733
14	762
14	806
14	946
14	956
14	988
15	17
15	25
15	37
15	40
15	53
15	63
15	64
15	74
15	84
15	98
15	140
15	156
15	159
15	162
15	207
15	260
15	287
15	311
15	419
15	425
15	464
15	547
15	569
15	574
15	586
15	624
15	637
15	685
15	706
15	725
15	807
15	896
15	932
15	935
15	963
15	994
16	26
16	32
16	51
16	68
16	114
16	124
16	134
16	194
16	243
16	255
16	262
16	276
16	297
16	300
16	325
16	344
16	366
16	376
16	421
16	444
16	458
16	492
16	533
16	573
16	612
16	616
16	620
16	708
16	713
16	754
16	809
16	816
16	832
16	869
16	925
16	947
17	21
17	25
17	30
17	40
17	47
17	64
17	120
17	121
17	127
17	128
17	150
17	155
17	159
17	193
17	211
17	228
17	248
17	281
17	291
17	331
17	350
17	419
17	457
17	470
17	609
17	637
17	664
17	692
17	783
17	796
17	801
17	957
17	993
18	19
18	61
18	66
18	102
18	104
18	110
18	119
18	138
18	149
18	159
18	197
18	198
18	219
18	221
18	222
18	252
18	383
18	399
18	424
18	426
18	471
18	501
18	507
18	527
18	542
18	549
18	553
18	560
18	630
18	639
18	662
18	774
18	785
18	861
18	979
19	28
19	35
19	61
19	81
19	82
19	162
19	195
19	197
19	198
19	214
19	217
19	261
19	278
19	281
19	282
19	323
19	342
19	388
19	415
19	450
19	473
19	554
19	626
19	629
19	656
19	663
19	690
19	783
19	785
19	911
19	944
19	973
19	979
19	1000
20	27
20	72
20	93
20	103
20	105
20	122
20	141
20	147
20	168
20	169
20	176
20	254
20	259
20	293
20	299
20	313
20	314
20	340
20	414
20	416
20	517
20	565
20	587
20	647
20	652
20	666
20	680
20	684
20	722
20	854
20	877
20	920
20	958
21	25
21	26
21	46
21	62
21	64
21	111
21	156
21	159
21	244
21	260
21	287
21	291
21	308
21	341
21	350
21	375
21	403
21	419
21	455
21	462
21	483
21	497
21	545
21	557
21	566
21	568
21	664
21	692
21	767
21	800
21	888
22	24
22	43
22	53
22	64
22	66
22	78
22	100
22	105
22	117
22	164
22	176
22	182
22	220
22	243
22	277
22	280
22	337
22	387
22	408
22	441
22	456
22	484
22	534
22	552
22	743
22	765
22	853
22	927
23	48
23	57
23	65
23	67
23	87
23	89
23	97
23	143
23	158
23	242
23	290
23	304
23	346
23	366
23	373
23	378
23	380
23	381
23	485
23	510
23	514
23	561
23	591
23	622
23	691
23	714
23	735
23	763
23	893
24	33
24	48
24	53
24	60
24	85
24	94
24	164
24	272
24	284
24	286
24	296
24	316
24	326
24	381
24	387
24	442
24	478
24	480
24	534
24	589
24	594
24	636
24	734
24	743
24	826
24	880
24	885
24	959
25	46
25	51
25	61
25	65
25	75
25	128
25	230
25	236
25	260
25	303
25	335
25	350
25	359
25	375
25	434
25	451
25	457
25	515
25	564
25	608
25	696
25	725
25	777
25	784
25	814
25	842
26	35
26	38
26	62
26	63
26	64
26	74
26	128
26	142
26	150
26	207
26	249
26	287
26	305
26	359
26	443
26	454
26	470
26	475
26	483
26	497
26	767
26	795
26	799
26	851
26	871
26	874
26	881
26	938
26	957
27	36
27	72
27	81
27	103
27	105
27	122
27	141
27	169
27	259
27	288
27	293
27	299
27	307
27	340
27	414
27	431
27	441
27	565
27	572
27	578
27	647
27	666
27	684
27	720
27	742
27	774
27	876
27	877
27	895
27	920
27	971
28	45
28	47
28	49
28	55
28	60
28	62
28	84
28	121
28	135
28	137
28	157
28	171
28	173
28	185
28	205
28	212
28	285
28	288
28	310
28	331
28	459
28	529
28	627
28	661
28	669
28	705
28	934
28	953
28	969
29	39
29	41
29	44
29	86
29	115
29	153
29	166
29	188
29	207
29	213
29	231
29	258
29	263
29	283
29	298
29	326
29	374
29	382
29	417
29	420
29	453
29	477
29	508
29	598
29	619
29	668
29	686
29	735
29	859
29	914
29	976
30	37
30	40
30	52
30	62
30	63
30	64
30	75
30	120
30	142
30	159
30	230
30	238
30	269
30	311
30	335
30	394
30	419
30	423
30	457
30	459
30	546
30	603
30	608
30	696
30	793
30	807
30	818
30	841
31	33
31	53
31	66
31	94
31	96
31	100
31	117
31	182
31	234
31	237
31	250
31	284
31	286
31	316
31	387
31	467
31	524
31	552
31	602
31	755
31	778
31	860
31	958
31	978
31	983
32	51
32	85
32	114
32	124
32	131
32	134
32	151
32	194
32	251
32	255
32	262
32	265
32	276
32	292
32	297
32	344
32	376
32	397
32	421
32	458
32	472
32	542
32	616
32	675
32	727
32	754
32	809
32	947
33	60
33	96
33	100
33	101
33	179
33	191
33	284
33	291
33	347
33	366
33	443
33	478
33	505
33	528
33	551
33	602
33	743
33	770
33	883
33	905
33	927
33	954
33	955
34	54
34	99
34	129
34	167
34	239
34	270
34	300
34	303
34	308
34	309
34	324
34	328
34	351
34	358
34	396
34	471
34	506
34	660
34	693
34	731
34	734
34	916
34	942
34	981
35	38
35	41
35	62
35	77
35	115
35	143
35	151
35	190
35	193
35	224
35	250
35	282
35	328
35	376
35	452
35	609
35	644
35	646
35	667
35	679
35	697
35	740
35	756
35	831
35	871
35	942
36	97
36	110
36	145
36	157
36	191
36	194
36	199
36	216
36	230
36	393
36	401
36	447
36	454
36	495
36	547
36	590
36	613
36	694
36	770
36	804
36	822
36	869
36	923
36	935
36	957
36	985
37	40
37	75
37	85
37	175
37	187
37	249
37	264
37	269
37	293
37	312
37	313
37	319
37	391
37	482
37	537
37	543
37	696
37	726
37	767
37	836
37	867
37	874
37	994
38	56
38	67
38	71
38	89
38	112
38	118
38	124
38	133
38	145
38	148
38	159
38	216
38	232
38	309
38	371
38	391
38	401
38	415
38	449
38	452
38	498
38	691
38	799
38	903
38	926
38	968
39	41
39	55
39	65
39	73
39	80
39	127
39	139
39	140
39	166
39	256
39	258
39	298
39	314
39	338
39	354
39	390
39	405
39	420
39	431
39	503
39	535
39	571
39	641
39	735
39	887
39	940
39	989
40	62
40	120
40	155
40	156
40	191
40	248
40	260
40	268
40	287
40	350
40	457
40	500
40	543
40	546
40	575
40	592
40	638
40	664
40	726
40	843
40	848
40	862
40	957
41	44
41	56
41	69
41	108
41	131
41	132
41	144
41	229
41	295
41	334
41	338
41	345
41	354
41	389
41	417
41	431
41	446
41	608
41	839
41	846
41	858
41	914
41	940
41	949
41	976
42	52
42	82
42	91
42	95
42	104
42	112
42	130
42	149
42	152
42	180
42	185
42	191
42	197
42	201
42	202
42	209
42	216
42	253
42	274
42	323
42	450
42	487
42	631
42	732
42	773
42	804
42	904
43	47
43	53
43	55
43	60
43	66
43	164
43	168
43	263
43	272
43	387
43	406
43	434
43	596
43	632
43	674
43	704
43	707
43	723
43	798
43	853
43	937
43	956
44	56
44	69
44	90
44	107
44	108
44	139
44	160
44	258
44	283
44	355
44	361
44	369
44	377
44	382
44	389
44	420
44	499
44	571
44	628
44	729
44	757
44	827
44	828
45	47
45	49
45	55
45	59
45	133
45	135
45	137
45	138
45	205
45	238
45	250
45	277
45	285
45	310
45	338
45	507
45	509
45	529
45	635
45	650
45	889
45	898
45	936
45	989
46	74
46	142
46	155
46	175
46	211
46	223
46	226
46	230
46	231
46	268
46	311
46	319
46	375
46	393
46	497
46	525
46	586
46	608
46	671
46	700
46	838
46	880
46	888
47	49
47	53
47	59
47	84
47	135
47	138
47	157
47	171
47	205
47	212
47	252
47	481
47	669
47	702
47	709
47	744
47	924
47	934
47	936
47	945
47	990
48	58
48	67
48	76
48	126
48	158
48	188
48	200
48	214
48	242
48	278
48	327
48	353
48	367
48	497
48	576
48	581
48	599
48	714
48	751
48	870
48	886
49	55
49	59
49	77
49	84
49	121
49	134
49	137
49	138
49	171
49	205
49	300
49	325
49	514
49	562
49	635
49	674
49	702
49	705
49	750
49	889
49	933
50	70
50	71
50	84
50	93
50	105
50	148
50	172
50	181
50	199
50	219
50	239
50	257
50	266
50	356
50	402
50	465
50	505
50	563
50	601
50	631
50	703
50	761
50	787
50	873
50	928
51	114
51	134
51	194
51	195
51	243
51	251
51	262
51	265
51	276
51	376
51	397
51	421
51	492
51	499
51	527
51	533
51	573
51	592
51	612
51	620
51	925
51	947
52	78
52	102
52	110
52	162
52	165
52	204
52	217
52	245
52	253
52	261
52	274
52	292
52	343
52	383
52	428
52	501
52	522
52	570
52	626
52	805
52	855
52	878
53	66
53	85
53	120
53	168
53	176
53	182
53	240
53	472
53	491
53	532
53	534
53	610
53	649
53	775
53	956
54	99
54	109
54	111
54	123
54	129
54	163
54	170
54	246
54	247
54	308
54	349
54	357
54	358
54	379
54	404
54	498
54	528
54	555
54	711
54	855
55	84
55	133
55	137
55	138
