1	7
2	4
3	7
4	4
5	3
6	7
7	4
8	3
9	5
10	5
11	5
12	4
13	8
14	4
15	3
16	11
17	3
18	2
19	2
20	10
21	3
22	4
23	5
24	4
25	3
26	3
27	10
28	8
29	6
30	3
31	4
32	11
33	4
34	7
35	1
36	1
37	3
38	1
39	6
40	3
41	6
42	2
43	4
44	6
45	8
46	3
47	8
48	5
49	8
50	9
51	11
52	2
53	4
54	7
55	8
56	6
57	5
58	5
59	8
60	4
61	2
62	3
63	3
64	3
65	1
66	4
67	5
68	5
69	6
70	9
71	9
72	10
73	6
74	3
75	3
76	5
77	1
78	2
79	9
80	6
81	2
82	2
83	5
84	8
85	4
86	1
87	5
88	4
89	1
90	7
91	2
92	2
93	9
94	4
95	2
96	4
97	5
98	4
99	7
100	4
101	4
102	2
103	10
104	2
105	10
106	5
107	1
108	6
109	7
110	2
111	7
112	2
113	5
114	11
115	6
116	2
117	4
118	2
119	2
120	3
121	8
122	10
123	7
124	11
125	4
126	5
127	1
128	3
129	7
130	2
131	6
132	6
133	8
134	11
135	8
136	6
137	8
138	8
139	6
140	3
141	10
142	3
143	5
144	1
145	2
146	9
147	1
148	9
149	2
150	3
151	1
152	5
153	6
154	1
155	3
156	3
157	8
158	5
159	3
160	6
161	3
162	1
163	7
164	4
165	2
166	6
167	5
168	4
169	10
170	7
171	8
172	9
173	8
174	5
175	1
176	4
177	2
178	1
179	1
180	2
181	9
182	4
183	6
184	1
185	1
186	2
187	3
188	6
189	2
190	4
191	1
192	7
193	1
194	11
195	2
196	2
197	2
198	2
199	9
200	5
201	2
202	2
203	7
204	2
205	8
206	5
207	3
208	8
209	2
210	2
211	3
212	8
213	6
214	5
215	2
216	1
217	2
218	9
219	2
220	4
221	2
222	2
223	2
224	1
225	9
226	3
227	9
228	3
229	1
230	3
231	6
232	1
233	2
234	2
235	1
236	3
237	4
238	5
239	9
240	4
241	2
242	5
243	11
244	3
245	2
246	7
247	7
248	3
249	3
250	1
251	11
252	2
253	2
254	10
255	11
256	6
257	9
258	6
259	10
260	3
261	2
262	11
263	4
264	3
265	11
266	9
267	1
268	3
269	3
270	7
271	4
272	4
273	2
274	2
275	1
276	11
277	1
278	2
279	9
280	4
281	2
282	2
283	6
284	4
285	8
286	4
287	3
288	8
289	7
290	5
291	3
292	1
293	10
294	2
295	6
296	6
297	11
298	6
299	10
300	7
301	5
302	7
303	7
304	5
305	3
306	4
307	10
308	7
309	1
310	8
311	3
312	3
313	10
314	6
315	2
316	4
317	2
318	3
319	3
320	2
321	2
322	2
323	2
324	7
325	8
326	6
327	5
328	7
329	3
330	5
331	3
332	3
333	5
334	6
335	3
336	2
337	4
338	6
339	1
340	10
341	3
342	2
343	2
344	11
345	6
346	5
347	4
348	5
349	1
350	3
351	7
352	7
353	5
354	6
355	1
356	9
357	7
358	7
359	3
360	4
361	6
362	5
363	5
364	2
365	1
366	1
367	5
368	1
369	3
370	6
371	7
372	5
373	5
374	1
375	3
376	11
377	6
378	5
379	7
380	5
381	4
382	6
383	2
384	3
385	5
386	7
387	4
388	2
389	6
390	6
391	1
392	3
393	3
394	7
395	3
396	7
397	11
398	5
399	2
400	4
401	1
402	9
403	3
404	2
405	6
406	4
407	9
408	4
409	5
410	1
411	2
412	9
413	2
414	10
415	2
416	10
417	6
418	2
419	3
420	6
421	11
422	6
423	3
424	2
425	3
426	2
427	2
428	1
429	6
430	2
431	6
432	1
433	2
434	3
435	3
436	2
437	1
438	3
439	6
440	5
441	4
442	4
443	4
444	11
445	1
446	6
447	2
448	2
449	1
450	2
451	3
452	1
453	6
454	1
455	2
456	4
457	3
458	11
459	8
460	1
461	6
462	3
463	7
464	3
465	9
466	4
467	1
468	6
469	9
470	3
471	7
472	1
473	2
474	4
475	3
476	5
477	1
478	4
479	2
480	4
481	8
482	3
483	3
484	1
485	5
486	9
487	2
488	3
489	4
490	2
491	4
492	11
493	4
494	5
495	3
496	1
497	3
498	1
499	6
500	5
501	2
502	1
503	6
504	8
505	4
506	7
507	2
508	6
509	1
510	5
511	6
512	1
513	9
514	5
515	3
516	5
517	10
518	2
519	10
520	5
521	4
522	2
523	6
524	4
525	3
526	2
527	2
528	7
529	8
530	6
531	2
532	4
533	11
534	4
535	6
536	9
537	3
538	5
539	10
540	1
541	5
542	2
543	3
544	4
545	3
546	3
547	3
548	5
549	2
550	9
551	4
552	4
553	2
554	2
555	7
556	4
557	3
558	2
559	5
560	2
561	5
562	8
563	9
564	1
565	10
566	1
567	5
568	3
569	3
570	2
571	6
572	10
573	11
574	2
575	3
576	5
577	1
578	10
579	8
580	5
581	5
582	4
583	5
584	3
585	5
586	3
587	10
588	4
589	4
590	5
591	5
592	3
593	2
594	1
595	7
596	4
597	3
598	6
599	5
600	4
601	9
602	4
603	1
604	2
605	5
606	7
607	2
608	3
609	1
610	4
611	2
612	11
613	3
614	1
615	9
616	11
617	1
618	2
619	1
620	11
621	9
622	5
623	8
624	3
625	7
626	2
627	8
628	6
629	2
630	2
631	2
632	4
633	1
634	4
635	8
636	4
637	3
638	1
639	5
640	3
641	6
642	6
643	2
644	6
645	1
646	3
647	10
648	5
649	7
650	8
651	7
652	10
653	6
654	2
655	7
656	2
657	2
658	7
659	7
660	7
661	1
662	2
663	2
664	3
665	7
666	10
667	1
668	6
669	8
670	3
671	2
672	2
673	5
674	1
675	11
676	4
